frame_id,elephant_id,posture_class,x1,y1,x2,y2,move_dx,move_dy,trunk_angle,ear_freq,tail_freq,behaviour_label,conflict_risk,alertness_label
430,1,3,373,208,859,710,0.22316946796718395,0.5056738277413898,203,0.9154949012282958,0.8968818782228483,Calm,Low,Calm
431,1,10,176,485,645,852,0.970256894939663,0.6008056273805265,176,0.39883246033018227,0.7935170710679079,Alert,High,Aggressive
432,1,15,220,411,516,734,0.0397060914654227,0.3156705522959026,143,0.15712633878223536,0.5510287178637314,Aggressive,Medium,Calm
433,1,15,27,89,733,999,0.8496676040337612,0.30185218474894815,308,0.26399520766712403,0.28721828389216075,Alert,Medium,Aggressive
434,1,15,166,168,943,777,0.8115541633356769,0.7074822675989472,263,0.5359408018004664,0.9097939900423787,Alert,Medium,Calm
435,1,15,304,188,776,656,0.005050452178226972,0.1490249699606685,110,0.2927528690941097,0.7167919428130994,Aggressive,Low,Calm
436,1,4,126,173,798,973,0.6449022056634436,0.9782210187402262,76,0.7805236459014594,0.9832206885616348,Calm,Medium,Aggressive
437,1,5,343,140,844,563,0.7013334225428917,0.8541656353691865,206,0.30566469561961773,0.06920289974271066,Aggressive,Low,Aggressive
438,1,1,256,399,556,859,0.4333172602401124,0.01787126035780251,343,0.7432599098013046,0.5336289301670226,Calm,Medium,Aggressive
439,1,13,135,36,605,862,0.1326045879157749,0.17932038116825566,311,0.14980282761244879,0.4672594051614246,Calm,Low,Aggressive
440,1,4,380,323,587,952,0.9789681836979,0.36516112810842527,39,0.5077856656025436,0.3287836945950571,Aggressive,Low,Aggressive
441,1,6,64,495,776,569,0.32934570806452346,0.8321598503750189,313,0.9605171240779923,0.6063748427097246,Alert,Medium,Calm
442,1,15,11,312,685,949,0.8379943175267387,0.10912271157018683,318,0.14129559637792244,0.3279689028488585,Aggressive,High,Aggressive
443,1,13,158,417,767,883,0.23357266586918768,0.9184316992717868,345,0.37170576898231367,0.9450563758291348,Alert,High,Calm
444,1,15,132,477,711,599,0.7249115134423999,0.6903562453385208,138,0.4479982521272222,0.7903540294860608,Alert,Low,Calm
445,1,15,336,103,610,546,0.9339010967172834,0.3982472876987998,214,0.8454645610909951,0.691986288022867,Alert,High,Aggressive
446,1,7,69,443,864,500,0.9678405890101069,0.20683892476340326,4,0.8001713478630635,0.7668379295929791,Alert,Medium,Aggressive
447,1,1,220,315,848,743,0.5433934973037867,0.01668064362876176,126,0.7522192796227797,0.8893502968207765,Calm,High,Calm
448,1,10,229,103,611,507,0.5685182422991765,0.6374164574937767,86,0.4069289664426625,0.2885512963562872,Alert,Medium,Aggressive
449,1,15,178,310,618,839,0.7126185976874937,0.26495368175614087,322,0.7553478309425131,0.5854678800219234,Aggressive,Low,Aggressive
450,1,2,118,393,721,745,0.93682704579585,0.7916786109527824,257,0.11526681731115551,0.6299387656205645,Calm,Low,Aggressive
451,1,6,140,193,743,964,0.7739364097214754,0.7679544017320337,154,0.5199159436482093,0.23231709967733438,Alert,High,Calm
452,1,6,239,324,774,842,0.27917609942317156,0.4277954675386869,237,0.7513582016702272,0.31624920379196153,Calm,Medium,Calm
453,1,5,62,57,834,804,0.6986066408854178,0.9850896536156332,299,0.8393909123655213,0.10204305271960834,Calm,Low,Aggressive
454,1,2,237,403,811,777,0.9932238426789348,0.7235173594366608,167,0.6971061825986444,0.7177246773457098,Alert,Low,Calm
455,1,1,491,276,913,768,0.8675766948076593,0.32795055195454503,115,0.5693906575446768,0.2770120292062517,Calm,Low,Calm
456,1,2,171,277,875,601,0.3420460644326838,0.6711820578234904,60,0.7905672695641899,0.24296697042063742,Calm,Medium,Calm
457,1,0,55,84,769,658,0.6092592985993042,0.6391078711324848,176,0.8106781688699132,0.21720163031565276,Aggressive,Low,Calm
458,1,11,389,129,648,921,0.46243552895719964,0.2654822639211083,67,0.4967992120954705,0.6006540356331881,Aggressive,Medium,Aggressive
459,1,3,218,383,891,628,0.3344901095620806,0.7200196262330425,56,0.0008656117201137903,0.43430189709300715,Calm,Medium,Aggressive
460,1,3,59,175,724,935,0.0014929631673908927,0.15596207350350288,208,0.009368307586435587,0.2243072100296014,Aggressive,Medium,Calm
461,1,2,318,48,876,794,0.41725260118240626,0.29780664630997655,352,0.0003090401557188649,0.7249035682254873,Alert,Medium,Aggressive
462,1,13,364,418,617,984,0.09710309019528507,0.09294864927120572,126,0.26759895124141087,0.32608399875048577,Alert,High,Calm
463,1,11,85,183,749,884,0.6468311369586447,0.3318608883706182,69,0.8952318123675169,0.10509409558349714,Aggressive,Low,Calm
464,1,4,234,399,517,929,0.04394882148922785,0.6010540485566199,106,0.161046600171306,0.9452702223960708,Alert,Low,Aggressive
465,1,5,18,84,869,973,0.20962920917639416,0.906966988416319,213,0.9461601722125588,0.3559198853011323,Alert,Low,Calm
466,1,5,316,294,682,528,0.14723181104532934,0.7177444582119662,221,0.8079925658641897,0.42271802218268173,Alert,Medium,Calm
467,1,4,376,98,904,659,0.28905467789798445,0.057953165637218085,118,0.775789655764753,0.14023747891498617,Aggressive,High,Aggressive
468,1,10,380,325,975,791,0.9898671442344397,0.9425339572708801,331,0.688801080554008,0.9744379231180748,Alert,High,Calm
469,1,12,483,254,821,600,0.018778090453017038,0.8971795588941418,175,0.48125038172563916,0.2721807318803362,Aggressive,Low,Aggressive
470,1,3,262,303,646,680,0.7482390067458978,0.4862820970038042,124,0.42249051131249693,0.6118637982891346,Calm,Low,Calm
471,1,11,126,115,564,972,0.35604796284188067,0.25222643867580774,39,0.7032580040070732,0.0015051655979972933,Aggressive,High,Aggressive
472,1,13,309,365,579,795,0.5841765340532411,0.23132071620574235,276,0.2618116104897651,0.8236050796358828,Calm,High,Calm
473,1,15,57,249,724,926,0.08736205774254746,0.900221516913533,203,0.5203684172940841,0.40103228314710593,Aggressive,High,Calm
474,1,12,374,296,844,811,0.35905369408578314,0.4294908991156887,253,0.13163769991590313,0.5541655431824621,Aggressive,High,Calm
475,1,1,309,58,709,819,0.4006644326581432,0.538980414025243,109,0.4007452565960916,0.517948146367037,Aggressive,High,Aggressive
476,1,9,422,319,945,750,0.6994566948271566,0.45169722799032896,149,0.666292506846833,0.05594321548278425,Alert,High,Calm
477,1,10,363,307,691,507,0.8763599318376144,0.8150176096551163,349,0.6759083596947426,0.7214524740660229,Aggressive,High,Aggressive
478,1,15,467,455,554,749,0.28926500381463893,0.8384366600431241,238,0.12688807818246695,0.04462320917381768,Calm,Low,Aggressive
479,1,7,380,164,856,673,0.34965969364159055,0.6408959143544408,59,0.8636143026125904,0.4868598286556347,Alert,Medium,Aggressive
480,1,14,419,165,936,738,0.181036114246092,0.8013809403991283,228,0.557723211819607,0.593097312778283,Alert,Medium,Aggressive
481,1,8,210,261,716,573,0.9003227179106698,0.41328200001455073,253,0.9417562482437848,0.0965009366286228,Alert,Low,Aggressive
482,1,5,292,347,774,944,0.3887663218654298,0.25336892383487775,329,0.9595768763342143,0.47798526865080304,Alert,Medium,Aggressive
483,1,3,433,280,562,969,0.6175534222703635,0.19239478363708895,193,0.21457290647085947,0.12692216255448696,Alert,Medium,Aggressive
484,1,15,158,35,709,595,0.35160834035434396,0.684385458389268,113,0.8163721006768715,0.2775086356064137,Aggressive,Low,Aggressive
485,1,3,295,103,950,895,0.7538925804879124,0.23637964946000511,166,0.834958470398783,0.16092107390488775,Aggressive,Medium,Aggressive
486,1,11,434,471,635,922,0.6777252590280695,0.16494219528953447,108,0.6197183648004816,0.14960893058986846,Aggressive,High,Aggressive
487,1,9,158,28,561,607,0.36134784810187204,0.561325146921016,183,0.1174537473002516,0.533482850905478,Alert,High,Aggressive
488,1,15,222,37,643,651,0.5136605840640004,0.6130745276446303,158,0.4262802486886097,0.1883368584521634,Alert,Medium,Aggressive
489,1,12,170,118,578,799,0.3499284574616801,0.1015641257840878,344,0.9944991851630007,0.9472849391230685,Calm,Low,Calm
490,1,5,291,158,997,713,0.9654706021640971,0.3124065521839784,173,0.4639550540621076,0.6455378566415262,Aggressive,High,Calm
491,1,3,249,189,569,530,0.5803736567541942,0.298748019297301,180,0.47709002505923215,0.6488342543792631,Alert,Low,Aggressive
492,1,0,404,364,516,551,0.46281594474663623,0.1481371349292584,333,0.9134495948459398,0.8491327123942611,Aggressive,Medium,Aggressive
493,1,6,234,240,838,721,0.24071191117887947,0.9995898239061368,82,0.28029008845919634,0.979324501003791,Aggressive,Low,Calm
494,1,12,402,190,641,682,0.02118213306924055,0.1297098549151784,302,0.28897290236095885,0.5882711515786767,Calm,Low,Calm
495,1,10,18,62,815,848,0.7491509520582037,0.1487843183868841,187,0.007666321858924907,0.27848715923279144,Alert,High,Calm
496,1,7,354,222,564,953,0.701563273277448,0.15145252343270887,62,0.11304487529155949,0.061046415318327885,Calm,Medium,Calm
497,1,12,174,439,982,748,0.940668677501635,0.5000967889634403,272,0.16742085438622345,0.06740676697624626,Calm,Medium,Calm
498,1,15,191,101,945,546,0.7687061348292851,0.22433297239933447,119,0.044440392850215615,0.5283970328339884,Aggressive,Medium,Calm
499,1,14,301,104,570,929,0.9276108076373968,0.3522522353095632,7,0.672742833386182,0.42497032039910443,Alert,Low,Aggressive
500,2,3,112,304,966,753,0.7954081069666408,0.8249817978497923,94,0.28743432611790565,0.518212711288114,Aggressive,High,Calm
501,2,2,234,263,597,625,0.8234199740730487,0.4139885156764326,357,0.1762192578473768,0.21877705309496642,Alert,Medium,Calm
502,2,15,305,458,936,628,0.6867959178499196,0.4964948522229421,166,0.457914888125291,0.7872536239689786,Calm,High,Aggressive
503,2,10,351,55,630,563,0.816301996598774,0.2761889131111137,59,0.08073799819671612,0.8558958357549636,Alert,Medium,Calm
504,2,1,129,239,525,516,0.30967154723807955,0.11727494021681717,12,0.35885638506225437,0.17954550194656393,Calm,High,Calm
505,2,2,401,67,978,696,0.4989379909932077,0.10661760070979731,16,0.5028223509059739,0.11496051399565477,Calm,High,Calm
506,2,13,479,403,958,760,0.41155219406779975,0.40741184220006277,181,0.10912765350651099,0.503022279857516,Calm,Low,Aggressive
507,2,15,1,117,536,848,0.8214680943886536,0.9209019222699756,248,0.5968030250020263,0.5439935224566901,Alert,Low,Aggressive
508,2,9,112,405,937,971,0.9733123218726873,0.7437044859684713,25,0.31349735343331075,0.6501761943895045,Calm,Low,Aggressive
509,2,13,193,56,690,680,0.46321522429594886,0.3018326026083409,132,0.6221194079035433,0.03137706091432191,Alert,High,Aggressive
510,2,12,310,123,531,683,0.2338467503299223,0.5545841618935976,316,0.4818261652075956,0.4958363635061913,Aggressive,High,Calm
511,2,9,366,169,550,770,0.2401817861565846,0.8382468082346758,312,0.021949765185675374,0.1705746017773495,Calm,High,Aggressive
512,2,10,82,409,769,875,0.799148516703462,0.9448245027200746,220,0.33406126666874136,0.5590879297897622,Aggressive,High,Aggressive
513,2,0,24,359,583,908,0.8391107208971514,0.5486179517350112,237,0.7812799027619496,0.5677305341261245,Aggressive,High,Calm
514,2,9,164,371,960,962,0.941630777362342,0.27872505245726686,272,0.7151907251510863,0.017868571748669404,Aggressive,High,Calm
515,2,1,284,167,800,507,0.9469558840321379,0.867507952512561,336,0.9508460417748029,0.4639348801827968,Alert,High,Aggressive
516,2,13,138,319,840,623,0.2252718404564079,0.8977628669620614,201,0.5278080727973494,0.33130246345328607,Aggressive,Low,Aggressive
517,2,10,2,331,805,725,0.40645236494164416,0.3164509204246072,324,0.8860702772888585,0.11232214037511301,Alert,High,Calm
518,2,6,322,366,798,653,0.3605475722739122,0.7464541519544523,93,0.44022368757118546,0.1915588823293437,Aggressive,High,Calm
519,2,4,200,112,893,710,0.42005587687195145,0.7707951060015885,167,0.12023046075401245,0.9483466558068925,Alert,Low,Aggressive
520,2,15,236,444,575,736,0.42159665610901187,0.14603874997616617,294,0.5660728737142816,0.21733844065282049,Alert,High,Aggressive
521,2,11,38,53,608,967,0.6137226327084366,0.5016013531646814,320,0.021205050367389955,0.835674432695602,Calm,Medium,Aggressive
522,2,0,344,200,835,883,0.06596305529944735,0.550480030617026,277,0.9217944796711908,0.4616692425098773,Calm,Medium,Aggressive
523,2,15,28,275,640,706,0.05871483765148755,0.31629395858127496,157,0.5333648169863194,0.716676162883932,Aggressive,Medium,Calm
524,2,2,287,213,746,681,0.2875347101113638,0.5589030844840811,320,0.06124326210889619,0.2844366901639189,Aggressive,High,Aggressive
525,2,5,327,481,981,740,0.55749504314373,0.02621474179754324,333,0.046793334999899905,0.9419215539665514,Alert,Medium,Aggressive
526,2,14,325,347,883,625,0.19059853383212988,0.27184851401189847,39,0.7287768363234783,0.6909611646992185,Alert,High,Calm
527,2,2,215,440,500,800,0.6917261095259053,0.23599806189538075,28,0.709338660029944,0.1495452258126252,Aggressive,Medium,Calm
528,2,6,486,481,649,758,0.006226629795970662,0.407677113359748,27,0.7629147881905173,0.2659241493772224,Aggressive,Low,Calm
529,2,2,84,270,651,706,0.008246377689904438,0.49372162907357375,347,0.9130608240048403,0.8179435173366315,Calm,Medium,Calm
530,2,11,138,393,879,935,0.9417927411384159,0.9373056805728335,112,0.7889374892854095,0.1470635533168254,Alert,High,Aggressive
531,2,6,106,334,701,528,0.9132037797054255,0.8045989716368608,132,0.4556733958704965,0.46595959811242715,Calm,High,Aggressive
532,2,4,400,450,551,770,0.5041611257847223,0.4745935684830419,263,0.8235782527909744,0.7082236404076306,Aggressive,High,Calm
533,2,14,111,49,885,967,0.6275403552742226,0.19133830394708717,53,0.4109721691568595,0.6587726943742285,Alert,Medium,Calm
534,2,2,216,231,844,628,0.5443595373722179,0.37983402447226755,279,0.24563173115879977,0.7526174740191752,Aggressive,Medium,Aggressive
535,2,9,60,243,826,833,0.44036481280512585,0.36323041409146195,107,0.727422872851652,0.11630028556949124,Calm,Low,Aggressive
536,2,14,435,211,792,761,0.5031129341313677,0.849064662980408,328,0.7239268366945938,0.8457660164917142,Aggressive,Medium,Aggressive
537,2,14,279,339,623,815,0.6767929023268607,0.023454173515392585,279,0.8055005826917593,0.26995582310416133,Alert,High,Calm
538,2,5,203,433,790,764,0.0006171298822172933,0.8049745601606284,349,0.39557424524048024,0.7561762511915602,Alert,Medium,Aggressive
539,2,0,201,278,990,964,0.41662862272185,0.9400504617630606,203,0.2583479048174395,0.5559735526044954,Calm,Medium,Calm
540,2,6,201,111,791,729,0.9984045658325148,0.510290346826184,297,0.6205206149780444,0.09777335014122901,Alert,Low,Calm
541,2,4,405,65,527,634,0.2745546734700829,0.3717658282960584,215,0.5181497228072316,0.045303634056577224,Alert,Medium,Aggressive
542,2,6,479,321,581,624,0.7266119931785167,0.4130825888647498,22,0.8247315329977828,0.6307877181430004,Aggressive,High,Calm
543,2,13,221,369,610,631,0.4984958515459721,0.06300855704654629,331,0.4289363817409494,0.7448586625263821,Calm,High,Calm
544,2,11,44,364,609,976,0.05238370659881897,0.07538274535623013,40,0.7945717594055061,0.5564260836772904,Calm,Medium,Aggressive
545,2,4,172,222,794,542,0.2995056058282206,0.8160594364140423,168,0.19887871056177453,0.12011116616690398,Alert,High,Calm
546,2,8,88,497,624,659,0.14339831485523125,0.43083012896167894,56,0.3946993108328829,0.14752087184003837,Calm,Medium,Aggressive
547,2,13,371,437,830,854,0.30381765461869537,0.5230281243465965,49,0.30527810673677036,0.27349971687818797,Aggressive,Medium,Calm
548,2,0,118,221,931,905,0.2948678413847784,0.3167661884948032,315,0.5356324141744236,0.9866338302514506,Aggressive,Low,Aggressive
549,2,2,396,485,765,782,0.9010585157188736,0.6908504953562303,12,0.7396513546341351,0.5363746446943815,Alert,Low,Aggressive
550,2,6,459,235,670,948,0.2649768995880981,0.1489940323304184,102,0.5896005207304934,0.02572298730230682,Alert,High,Calm
551,2,15,177,242,651,801,0.806924522058064,0.9436412163408615,156,0.2939891579537386,0.2051163591057903,Aggressive,Low,Aggressive
552,2,6,269,389,718,665,0.8158280834825786,0.7956748676471836,103,0.5105604291802562,0.43489611648691573,Calm,Medium,Calm
553,2,15,298,50,887,956,0.8565457525784693,0.3098013456573958,15,0.3789595076269451,0.056658841933052484,Alert,High,Calm
554,2,6,223,11,622,866,0.9934422205310229,0.30317009332841893,260,0.44812261926094177,0.06859929787443941,Aggressive,Low,Calm
555,2,3,298,158,698,661,0.22522873290353507,0.944161209810778,197,0.909454293249297,0.23952722368647728,Alert,High,Calm
556,2,8,450,21,529,831,0.42806741930443404,0.06270694014413791,235,0.37904395915427924,0.858589892456178,Alert,Medium,Calm
557,2,7,22,276,897,572,0.7751431714837741,0.9607206796428319,313,0.7915053114004743,0.3132423248895485,Calm,High,Calm
558,2,0,428,96,500,520,0.168838532466966,0.46670862110078204,313,0.5640574043515928,0.0762737863087114,Calm,Low,Calm
559,2,0,495,443,751,932,0.8603888185539458,0.6953425022469172,265,0.21764350857944303,0.3211213787718975,Calm,High,Calm
560,2,4,371,243,985,871,0.28659071041130946,0.9473277309556698,258,0.1548018022540325,0.0073844941728210545,Alert,High,Aggressive
561,2,14,237,423,984,888,0.9246461819469487,0.9872777865006883,53,0.05327189921844333,0.11631349826504123,Aggressive,Medium,Calm
562,2,0,117,64,916,671,0.7685316815436055,0.2867473939050005,163,0.12513567954633043,0.06965409640162457,Aggressive,Medium,Calm
563,2,4,98,69,638,980,0.21670310940508553,0.6420117006000751,214,0.9677463211645767,0.891807897776707,Alert,High,Aggressive
564,2,5,418,40,987,527,0.5437704501038106,0.23532531001884838,176,0.682269439336967,0.716964183834731,Calm,Medium,Calm
565,2,12,68,191,971,645,0.508149917274062,0.37941118165631427,309,0.08215126041866616,0.28024688636315087,Alert,Medium,Calm
566,2,12,396,487,568,570,0.6416902112334254,0.8761530282370408,29,0.21650699714996313,0.9077106467349138,Aggressive,High,Aggressive
567,2,13,376,8,951,743,0.9606282680938867,0.9279409986870167,196,0.9306493549120135,0.26635432042612683,Calm,Medium,Calm
568,2,15,57,312,584,955,0.8355052028884997,0.9629364183834328,255,0.4312001865581794,0.005009937255626928,Calm,Medium,Aggressive
569,2,12,243,38,619,554,0.4459700595703362,0.011686055809095763,69,0.14793903154589128,0.22804515923878232,Aggressive,High,Calm
570,2,15,49,345,990,911,0.42853703424018563,0.16173574811093316,24,0.9431146799349206,0.6992168833176841,Alert,Medium,Calm
571,2,12,110,258,635,675,0.010015104894933957,0.6365860408082816,289,0.5324552507744553,0.4819155089829148,Alert,Low,Calm
572,2,1,254,255,688,659,0.6053406234093622,0.5423802836641018,101,0.1338194167088369,0.1627976068124345,Alert,High,Calm
573,2,7,5,116,501,711,0.08409525129043915,0.5450964611656505,174,0.34447997020957244,0.35651180924282044,Calm,High,Calm
574,2,3,124,385,727,846,0.2958601129526206,0.38580223221877974,43,0.10235635754080685,0.5194952212165809,Alert,Low,Aggressive
575,2,14,394,127,963,509,0.23082229276402322,0.8975389459094246,269,0.8786955301186411,0.3352638738328465,Calm,High,Calm
576,2,6,123,485,934,852,0.6159517790625836,0.7152489109876913,15,0.8795002825386214,0.16621183377151372,Calm,High,Aggressive
577,2,9,444,423,743,770,0.6764986116361766,0.37789564035692746,70,0.760596687690926,0.3887700319063957,Alert,Low,Calm
578,2,0,376,144,605,559,0.17893465046914914,0.6509119360940241,328,0.5965439000299247,0.7089587009048651,Alert,Low,Calm
579,2,4,47,455,909,979,0.6503867011615517,0.7072374068383686,263,0.2341261660265509,0.5605134887586996,Alert,Low,Calm
580,2,10,115,223,769,726,0.9272368283026724,0.30121941005659414,80,0.5044746242506457,0.47270134655046425,Aggressive,High,Calm
581,2,11,363,253,979,807,0.5725007494545535,0.04609139224623049,328,0.8240238580620041,0.9247599732685997,Alert,High,Aggressive
582,2,6,75,57,510,791,0.055819477399359996,0.4051836179293343,262,0.007251174147186679,0.6660149969188311,Aggressive,Medium,Calm
583,2,0,130,450,744,693,0.6496891114556369,0.35994742600693774,187,0.6183959216817129,0.2876729724481194,Aggressive,High,Aggressive
584,2,4,74,102,995,906,0.040527244179386024,0.1961696526198966,311,0.8289951589886776,0.896899710237976,Aggressive,Low,Aggressive
585,2,6,221,477,975,858,0.8146222521708533,0.42792822161643906,101,0.804144717003821,0.12976065655780222,Calm,Low,Aggressive
586,2,3,212,388,538,920,0.3449274645814644,0.9884393085588296,258,0.7715178474676031,0.555581942832757,Aggressive,Medium,Calm
587,2,13,64,97,653,686,0.8874610662206269,0.6674743661485941,293,0.5175664198359555,0.09918183874618358,Calm,High,Calm
588,2,5,434,402,522,838,0.07762380851425721,0.031434011474058,35,0.4304535545260907,0.9272360426643427,Calm,Low,Aggressive
589,2,1,159,61,589,605,0.9155869451209051,0.6536892036897354,305,0.027201345333285776,0.1459938758017192,Alert,Medium,Aggressive
590,2,5,99,408,852,764,0.23242302581469487,0.21109662791612138,340,0.6727114268796384,0.5060678570133755,Aggressive,High,Aggressive
591,2,10,285,320,771,783,0.8433189549896585,0.22122765446855797,83,0.9350409778334716,0.326045041874355,Calm,Low,Calm
592,2,3,39,233,765,640,0.38182335878014395,0.8786277058595385,357,0.5256708202375335,0.6389841485263663,Alert,High,Calm
593,2,4,290,193,882,516,0.09974219096580772,0.39468088959299874,255,0.14190584950949647,0.13257727344098813,Calm,Low,Aggressive
594,2,13,77,46,665,876,0.7898313017003267,0.3102009227919933,27,0.920250458414109,0.7203681901505277,Alert,High,Aggressive
595,2,7,220,11,788,986,0.27478675799374574,0.39293318432834023,232,0.07052627811467527,0.6610274563949176,Calm,Low,Calm
596,2,9,397,80,893,735,0.41146314600228007,0.09822267360721937,123,0.7807457548320019,0.17269785621121947,Calm,Medium,Calm
597,2,5,137,308,501,962,0.17304846490814618,0.7855089972470662,42,0.05915946430676611,0.828475179125741,Alert,Medium,Aggressive
598,2,4,184,182,645,794,0.10063647298306277,0.06806556522113216,170,0.17037238408006228,0.19347806164939874,Alert,Medium,Calm
599,2,0,157,340,595,971,0.7386725795321011,0.9738608087734758,77,0.9034695719316224,0.7493232211330618,Alert,Low,Aggressive
600,2,10,461,380,850,818,0.8610691690763419,0.4391307206244668,56,0.4998657949377142,0.8209407527019008,Alert,High,Calm
601,2,12,191,499,745,565,0.35965887625651927,0.4427871138558064,27,0.9676786077315342,0.5605409695254387,Alert,High,Calm
602,2,2,134,312,805,968,0.8400746279682564,0.029521474075668408,12,0.37173095992015226,0.7872103140740849,Calm,High,Aggressive
603,2,0,237,82,700,523,0.4361916031903722,0.03037073856479544,6,0.6194160142778367,0.13277868601166043,Alert,Medium,Aggressive
604,2,12,387,0,872,747,0.6239543939212678,0.5275331558319467,71,0.4149754765705458,0.23256341439487727,Alert,Medium,Aggressive
605,2,10,34,372,752,753,0.7825959646529437,0.15996356638470755,102,0.3018449799248397,0.8534790913172227,Alert,High,Aggressive
606,2,3,291,116,989,812,0.1474439088202404,0.43692536498302836,19,0.020395084535709374,0.4420726423220305,Aggressive,Low,Calm
607,2,9,166,220,517,989,0.27646638909319954,0.06707617316484382,2,0.597300216388653,0.2476924201045485,Alert,High,Aggressive
608,2,8,440,396,658,852,0.029815451597104192,0.8591776392731286,4,0.12306706640553156,0.5424783116844715,Aggressive,Low,Aggressive
609,2,10,244,179,934,802,0.724893275991013,0.4495159980760075,22,0.7062231549719169,0.6532531603861507,Calm,Medium,Calm
610,2,1,493,12,833,520,0.7934185116936517,0.044529977842894586,226,0.8634227021299403,0.007672504591194174,Aggressive,Medium,Calm
611,2,10,302,54,886,777,0.31560209826730634,0.6122953549848638,348,0.3487716204452599,0.21642325484596037,Calm,Medium,Aggressive
612,2,0,241,208,838,681,0.5394718801199316,0.45522137098768733,311,0.3566118506495245,0.3384942031756908,Alert,Medium,Calm
613,2,3,351,206,550,741,0.2982210699674229,0.5407419697511674,215,0.4781258780838519,0.5182627996554138,Calm,Medium,Aggressive
614,2,5,225,69,741,515,0.37292273138148213,0.4985562004174773,93,0.06234201518104332,0.31942791123441305,Calm,High,Calm
615,2,5,367,31,704,890,0.4451136072041343,0.99193755050468,12,0.15293017738916548,0.5987778419499787,Calm,Low,Calm
616,2,8,255,39,787,821,0.1965591311217687,0.8877542243407615,131,0.21202813257037467,0.8395353413037945,Calm,Low,Calm
617,2,14,330,480,698,645,0.5073504391761251,0.9353347983019805,185,0.5301816511084626,0.06553764351503966,Aggressive,High,Aggressive
618,2,15,320,245,961,606,0.12083748467357203,0.6940234852646416,166,0.3922878012518447,0.6482267969770015,Aggressive,Low,Aggressive
619,2,0,351,341,951,789,0.1498154465290017,0.3479830798561998,330,0.3015001376560992,0.39592274684123874,Calm,Medium,Calm
620,2,1,390,191,596,895,0.2517911450252771,0.0561649120787322,147,0.22618617563370325,0.33471561688243856,Alert,Medium,Aggressive
621,2,9,40,384,516,712,0.744991960659869,0.6035573563109167,357,0.04973609211067587,0.7978669776848553,Alert,Low,Calm
622,2,12,37,423,629,761,0.7013530701018329,0.1682958207903814,130,0.8704611404613574,0.394641145042568,Alert,Low,Aggressive
623,2,1,325,392,878,665,0.7959073051172626,0.16915770510701167,313,0.34236483452580424,0.8314389360481823,Calm,High,Aggressive
624,2,4,168,50,586,611,0.6647786301430613,0.9905825101022347,137,0.03593901677692879,0.11834163094509975,Aggressive,High,Aggressive
625,2,4,154,285,767,838,0.6962268555831117,0.8960269640647188,44,0.49559255539964164,0.5037052567513021,Alert,High,Calm
626,2,13,322,285,839,707,0.3068788981106474,0.487097025599577,36,0.3791702141246375,0.2663579265392957,Alert,High,Calm
627,2,9,442,16,889,596,0.5066938151081163,0.1546178228673617,303,0.4768014984999289,0.16633940718926565,Alert,Low,Aggressive
628,2,11,215,363,915,849,0.4421784624126902,0.7900189116370373,17,0.361631727346864,0.9691835730621413,Aggressive,Low,Calm
629,2,6,176,167,915,770,0.7712076713076041,0.29950353685338493,136,0.19977380185499427,0.6289432605725587,Alert,Medium,Aggressive
630,2,3,221,297,854,739,0.4792508662333371,0.6496867546386034,302,0.8536997275345684,0.07088417947672931,Calm,High,Calm
631,2,2,283,8,965,799,0.812695836688834,0.3088252119470819,341,0.7531722651603193,0.04866819319621285,Aggressive,Medium,Calm
632,2,2,457,49,939,741,0.9233902526582966,0.34667808160512514,217,0.9350738639789176,0.7264453982762591,Alert,Medium,Calm
633,2,8,128,229,942,636,0.9136736487192111,0.708095326856966,309,0.8275376253914752,0.6711134573512932,Aggressive,High,Aggressive
634,2,10,235,368,544,752,0.5043499457987497,0.7507399646443499,95,0.40475005188221425,0.48220031143329056,Alert,Low,Calm
635,2,14,341,188,944,614,0.6894187881505317,0.5068382154616061,218,0.3041691675962809,0.0539086477466062,Aggressive,Medium,Aggressive
636,2,15,62,161,964,508,0.20989739882720737,0.20332136838193116,109,0.8187543383837305,0.021582174751888616,Alert,Low,Aggressive
637,2,4,258,456,991,926,0.04085884738351586,0.19246206881590422,124,0.25468346783695595,0.9615637915966299,Calm,Medium,Calm
638,2,0,89,382,767,578,0.01943990777126048,0.6917915051949254,346,0.21142088493460598,0.5471852535674724,Alert,Medium,Aggressive
639,2,2,300,391,863,860,0.6601098769632432,0.7042167361723172,125,0.8342875067486362,0.05076665486138654,Calm,High,Calm
640,2,13,15,289,882,523,0.7427599241552115,0.6921043997471339,13,0.7762725064349099,0.6487005169812018,Alert,Low,Calm
641,2,15,465,283,754,670,0.1637958495816123,0.16615065409477503,201,0.7974137577930966,0.46787733302327505,Aggressive,Low,Calm
642,2,1,136,61,619,725,0.5276263908485092,0.49906816365803874,327,0.04103920836971331,0.3128165553826008,Calm,Low,Aggressive
643,2,2,395,467,581,614,0.2933350029767797,0.8746195879436234,330,0.4196549861677664,0.9301547653322557,Aggressive,Low,Calm
644,2,0,5,391,807,579,0.9761025995246042,0.2411130467804845,53,0.8531338582505472,0.09093335342283249,Aggressive,High,Aggressive
645,2,13,360,246,941,969,0.8194445626417316,0.24115028991535936,51,0.6261822536014263,0.007846024565281273,Calm,High,Aggressive
